#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last
JNIc1,JNIH7,Market Price,2017-01-13T02:00:00.000000000Z,9,Intraday 1Hour,19220.0,19280.0,19180.0,19270.0
JNIc1,JNIH7,Market Price,2017-01-13T03:00:00.000000000Z,9,Intraday 1Hour,19280.0,19290.0,19250.0,19270.0
JNIc1,JNIH7,Market Price,2017-01-13T04:00:00.000000000Z,9,Intraday 1Hour,19270.0,19280.0,19230.0,19240.0
JNIc1,JNIH7,Market Price,2017-01-13T05:00:00.000000000Z,9,Intraday 1Hour,19230.0,19280.0,19230.0,19260.0
JNIc1,JNIH7,Market Price,2017-01-13T06:00:00.000000000Z,9,Intraday 1Hour,19270.0,19300.0,19250.0,19250.0
JNIc1,JNIH7,Market Price,2017-01-13T07:00:00.000000000Z,9,Intraday 1Hour,19240.0,19249.0,19230.0,19230.0
JNIc1,JNIH7,Market Price,2017-01-13T08:00:00.000000000Z,9,Intraday 1Hour,19240.0,19260.0,19220.0,19230.0
JNIc1,JNIH7,Market Price,2017-01-13T09:00:00.000000000Z,9,Intraday 1Hour,19230.0,19250.0,19200.0,19220.0
JNIc1,JNIH7,Market Price,2017-01-13T10:00:00.000000000Z,9,Intraday 1Hour,19220.0,19230.0,19210.0,19230.0
JNIc1,JNIH7,Market Price,2017-01-13T11:00:00.000000000Z,9,Intraday 1Hour,19230.0,19240.0,19230.0,19240.0
JNIc1,JNIH7,Market Price,2017-01-13T12:00:00.000000000Z,9,Intraday 1Hour,19240.0,19250.0,19220.0,19240.0
JNIc1,JNIH7,Market Price,2017-01-13T13:00:00.000000000Z,9,Intraday 1Hour,19230.0,19270.0,19200.0,19270.0
JNIc1,JNIH7,Market Price,2017-01-13T14:00:00.000000000Z,9,Intraday 1Hour,19260.0,19370.0,19250.0,19330.0
JNIc1,JNIH7,Market Price,2017-01-13T15:00:00.000000000Z,9,Intraday 1Hour,19340.0,19360.0,19310.0,19320.0
JNIc1,JNIH7,Market Price,2017-01-13T16:00:00.000000000Z,9,Intraday 1Hour,19320.0,19350.0,19310.0,19320.0
JNIc1,JNIH7,Market Price,2017-01-13T17:00:00.000000000Z,9,Intraday 1Hour,19320.0,19320.0,19270.0,19290.0
JNIc1,JNIH7,Market Price,2017-01-13T18:00:00.000000000Z,9,Intraday 1Hour,19290.0,19290.0,19260.0,19260.0
JNIc1,JNIH7,Market Price,2017-01-13T19:00:00.000000000Z,9,Intraday 1Hour,19260.0,19260.0,19210.0,19240.0
